name,node_id,osm_node_id,x_coord,y_coord,geometry
,2385,6952824825,-111.4960599,33.5807633,POINT (-111.4960599 33.5807633)
,2386,6952824826,-111.4969665,33.5786181,POINT (-111.4969665 33.5786181)
,2387,6952824827,-111.497063,33.5787075,POINT (-111.497063 33.5787075)
,2388,6952824828,-111.4972079,33.5787701,POINT (-111.4972079 33.5787701)
,2389,6952824829,-111.4972776,33.578855,POINT (-111.4972776 33.578855)
,2390,6952824830,-111.4972937,33.5789935,POINT (-111.4972937 33.5789935)
,2391,6952824831,-111.4973313,33.579141,POINT (-111.4973313 33.579141)
,2392,6952824832,-111.4972937,33.5792259,POINT (-111.4972937 33.5792259)
,2393,6952824833,-111.4971006,33.5792304,POINT (-111.4971006 33.5792304)
,2394,6952824834,-111.4969558,33.5791544,POINT (-111.4969558 33.5791544)
,2395,6952824835,-111.4967626,33.5790874,POINT (-111.4967626 33.5790874)
,2396,6952824836,-111.4964998,33.5789801,POINT (-111.4964998 33.5789801)
,2397,6952824837,-111.4963013,33.5789578,POINT (-111.4963013 33.5789578)
,2398,6952824838,-111.4963335,33.5790829,POINT (-111.4963335 33.5790829)
,2399,6952824839,-111.4964569,33.5791499,POINT (-111.4964569 33.5791499)
,2400,6952824840,-111.4965856,33.5792885,POINT (-111.4965856 33.5792885)
,2401,6952824841,-111.4966768,33.5795432,POINT (-111.4966768 33.5795432)
,2402,6952824842,-111.4968485,33.5798695,POINT (-111.4968485 33.5798695)
,2403,6952824843,-111.4968914,33.5802717,POINT (-111.4968914 33.5802717)
,2404,6952824844,-111.4968109,33.5803611,POINT (-111.4968109 33.5803611)
,2405,6952824845,-111.4966661,33.5806337,POINT (-111.4966661 33.5806337)
,2406,6952824846,-111.4966661,33.5808169,POINT (-111.4966661 33.5808169)
,2407,6952824847,-111.4967465,33.5809019,POINT (-111.4967465 33.5809019)
,2408,6952824848,-111.496591,33.5810136,POINT (-111.496591 33.5810136)
,2409,6952824849,-111.4964247,33.5810136,POINT (-111.4964247 33.5810136)
,2410,6953042025,-111.498262,33.5631878,POINT (-111.498262 33.5631878)
,2411,6953042026,-111.4982834,33.5631721,POINT (-111.4982834 33.5631721)
,2412,6953042027,-111.4983451,33.5631565,POINT (-111.4983451 33.5631565)
,2413,6953042028,-111.4984122,33.5631598,POINT (-111.4984122 33.5631598)
,2414,6953042029,-111.4984953,33.5632023,POINT (-111.4984953 33.5632023)
,2415,6953042030,-111.4985932,33.5632012,POINT (-111.4985932 33.5632012)
,2416,6953042031,-111.498042,33.5627542,POINT (-111.498042 33.5627542)
,2417,6953042032,-111.497983,33.5627039,POINT (-111.497983 33.5627039)
,2418,6953042033,-111.4979012,33.562648,POINT (-111.4979012 33.562648)
,2419,6953042034,-111.4977014,33.5625653,POINT (-111.4977014 33.5625653)
,2420,6953042035,-111.4975619,33.562505,POINT (-111.4975619 33.562505)
,2421,6953042036,-111.4973822,33.562467,POINT (-111.4973822 33.562467)
,2422,6953042037,-111.4971542,33.5625173,POINT (-111.4971542 33.5625173)
,2423,6953042038,-111.4970161,33.562458,POINT (-111.4970161 33.562458)
,2424,6953042039,-111.4969262,33.5624223,POINT (-111.4969262 33.5624223)
,2425,6953042040,-111.4969209,33.5623887,POINT (-111.4969209 33.5623887)
,2426,6953042041,-111.4969464,33.5623608,POINT (-111.4969464 33.5623608)
,2427,6953042042,-111.4970121,33.5623496,POINT (-111.4970121 33.5623496)
,2428,6953042043,-111.4970496,33.5623273,POINT (-111.4970496 33.5623273)
,2429,6953042044,-111.4970483,33.5622882,POINT (-111.4970483 33.5622882)
,2430,6953042045,-111.4969732,33.5622882,POINT (-111.4969732 33.5622882)
,2431,6953042046,-111.4968981,33.5622815,POINT (-111.4968981 33.5622815)
,2432,6953042047,-111.49689,33.5622613,POINT (-111.49689 33.5622613)
,2433,6953042048,-111.4969182,33.5622233,POINT (-111.4969182 33.5622233)
,2434,6953042049,-111.4969155,33.5621876,POINT (-111.4969155 33.5621876)
,2435,6953042050,-111.4968525,33.5621149,POINT (-111.4968525 33.5621149)
,2436,6953042051,-111.496776,33.562077,POINT (-111.496776 33.562077)
,2437,6953042052,-111.496713,33.5620781,POINT (-111.496713 33.5620781)
,2438,6953042053,-111.4967157,33.5619909,POINT (-111.4967157 33.5619909)
,2439,6953042054,-111.4967559,33.5619227,POINT (-111.4967559 33.5619227)
,2440,6953042055,-111.4967278,33.5617752,POINT (-111.4967278 33.5617752)
,2441,6953042056,-111.4967291,33.5616836,POINT (-111.4967291 33.5616836)
,2442,6953042057,-111.4967385,33.5615495,POINT (-111.4967385 33.5615495)
,2443,6953042058,-111.4967144,33.5615126,POINT (-111.4967144 33.5615126)
,2444,6953042059,-111.4967009,33.56145,POINT (-111.4967009 33.56145)
,2445,6953042060,-111.4967117,33.5613584,POINT (-111.4967117 33.5613584)
,2446,6953042061,-111.4968324,33.5612109,POINT (-111.4968324 33.5612109)
,2447,6953042062,-111.4969263,33.5611371,POINT (-111.4969263 33.5611371)
,2448,6953042063,-111.4970362,33.5610343,POINT (-111.4970362 33.5610343)
,2449,6953042064,-111.4971408,33.5609449,POINT (-111.4971408 33.5609449)
,2450,6953042065,-111.4972052,33.560851,POINT (-111.4972052 33.560851)
,2451,6953042066,-111.4972803,33.5607639,POINT (-111.4972803 33.5607639)
,2452,6953042067,-111.4974251,33.5606789,POINT (-111.4974251 33.5606789)
,2453,6953042068,-111.4977175,33.5604487,POINT (-111.4977175 33.5604487)
,2454,6953042069,-111.4978087,33.5603146,POINT (-111.4978087 33.5603146)
,2455,6953042070,-111.4979723,33.5602073,POINT (-111.4979723 33.5602073)
,2456,6953042071,-111.4981145,33.5601269,POINT (-111.4981145 33.5601269)
,2457,6953042072,-111.4981708,33.5601358,POINT (-111.4981708 33.5601358)
,2458,6953042073,-111.498329,33.5600442,POINT (-111.498329 33.5600442)
,2459,6953042074,-111.498844,33.5598564,POINT (-111.498844 33.5598564)
,2460,6953042075,-111.4989084,33.5598296,POINT (-111.4989084 33.5598296)
,2461,6953042076,-111.4989433,33.5598586,POINT (-111.4989433 33.5598586)
,2462,6953042077,-111.4989835,33.5598676,POINT (-111.4989835 33.5598676)
,2463,6953042078,-111.499064,33.5598273,POINT (-111.499064 33.5598273)
,2464,6953042079,-111.4990935,33.5597737,POINT (-111.4990935 33.5597737)
,2465,6953042080,-111.4993268,33.5596083,POINT (-111.4993268 33.5596083)
,2466,6953042081,-111.49941,33.5595301,POINT (-111.49941 33.5595301)
,2467,6953042082,-111.4994797,33.5594787,POINT (-111.4994797 33.5594787)
,2468,6953042083,-111.4996219,33.5594116,POINT (-111.4996219 33.5594116)
,2469,6953042084,-111.4998284,33.5593155,POINT (-111.4998284 33.5593155)
,2470,6953053185,-111.4999518,33.5592775,POINT (-111.4999518 33.5592775)
,2471,6953053186,-111.5000966,33.5592216,POINT (-111.5000966 33.5592216)
,2472,6953053187,-111.5002951,33.5591099,POINT (-111.5002951 33.5591099)
,2473,6953053188,-111.5003809,33.5590383,POINT (-111.5003809 33.5590383)
,2474,6953053189,-111.5004694,33.5589847,POINT (-111.5004694 33.5589847)
,2475,6953053190,-111.5006116,33.5589311,POINT (-111.5006116 33.5589311)
,2476,6953053191,-111.5007216,33.5588975,POINT (-111.5007216 33.5588975)
,2477,6953053192,-111.5007752,33.5588439,POINT (-111.5007752 33.5588439)
,2478,6953053193,-111.5008906,33.5587947,POINT (-111.5008906 33.5587947)
,2479,6953053194,-111.5009254,33.558712,POINT (-111.5009254 33.558712)
,2480,6953053195,-111.5010569,33.5586047,POINT (-111.5010569 33.5586047)
,2481,6953053196,-111.5011883,33.5585287,POINT (-111.5011883 33.5585287)
,2482,6953053197,-111.5012258,33.558484,POINT (-111.5012258 33.558484)
,2483,6953053198,-111.5012929,33.5584594,POINT (-111.5012929 33.5584594)
,2484,6953053199,-111.5013921,33.558446,POINT (-111.5013921 33.558446)
,2485,6953053200,-111.501435,33.5584013,POINT (-111.501435 33.5584013)
,2486,6953053201,-111.5014941,33.5583633,POINT (-111.5014941 33.5583633)
,2487,6953053202,-111.5015852,33.5583812,POINT (-111.5015852 33.5583812)
,2488,6953053203,-111.5016684,33.55837,POINT (-111.5016684 33.55837)
,2489,6953053204,-111.5017676,33.558303,POINT (-111.5017676 33.558303)
,2490,6953053205,-111.501942,33.5581443,POINT (-111.501942 33.5581443)
,2491,6953053206,-111.5021405,33.5580079,POINT (-111.5021405 33.5580079)
,2492,6953053207,-111.502296,33.5580348,POINT (-111.502296 33.5580348)
,2493,6953053208,-111.5023604,33.5580594,POINT (-111.5023604 33.5580594)
,2494,6953053209,-111.5023926,33.5581152,POINT (-111.5023926 33.5581152)
,2495,6953053210,-111.5024623,33.5581599,POINT (-111.5024623 33.5581599)
,2496,6953053211,-111.5025267,33.5581711,POINT (-111.5025267 33.5581711)
,2497,6953053212,-111.5026233,33.5581979,POINT (-111.5026233 33.5581979)
,2498,6953053213,-111.5026689,33.5582248,POINT (-111.5026689 33.5582248)
,2499,6953053214,-111.5027466,33.558189,POINT (-111.5027466 33.558189)
,2500,6953053215,-111.5028298,33.5581085,POINT (-111.5028298 33.5581085)
,2501,6953053216,-111.5028593,33.5580124,POINT (-111.5028593 33.5580124)
,2502,6953053217,-111.5029237,33.5579364,POINT (-111.5029237 33.5579364)
,2503,6953053218,-111.5030336,33.5578381,POINT (-111.5030336 33.5578381)
,2504,6953053219,-111.503098,33.5577643,POINT (-111.503098 33.5577643)
,2505,6953053220,-111.5031946,33.5576749,POINT (-111.5031946 33.5576749)
,2506,6953053221,-111.5032777,33.5576079,POINT (-111.5032777 33.5576079)
,2507,6953053222,-111.5033823,33.5575788,POINT (-111.5033823 33.5575788)
,2508,6953053223,-111.5035325,33.5575408,POINT (-111.5035325 33.5575408)
,2509,6953053224,-111.5036747,33.5574827,POINT (-111.5036747 33.5574827)
,2510,6953053225,-111.5042084,33.5574916,POINT (-111.5042084 33.5574916)
,2511,6953053226,-111.5044123,33.5574492,POINT (-111.5044123 33.5574492)
,2512,6953053227,-111.5047449,33.5574894,POINT (-111.5047449 33.5574894)
,2513,6953053228,-111.5050399,33.5575117,POINT (-111.5050399 33.5575117)
,2514,6953053229,-111.5052921,33.557476,POINT (-111.5052921 33.557476)
,2515,6953053230,-111.5054235,33.5574335,POINT (-111.5054235 33.5574335)
,2516,6953053231,-111.5056139,33.5573754,POINT (-111.5056139 33.5573754)
,2517,6953053232,-111.5060699,33.5573061,POINT (-111.5060699 33.5573061)
,2518,6953053233,-111.5062603,33.55721,POINT (-111.5062603 33.55721)
,2519,6953053234,-111.5063301,33.5570848,POINT (-111.5063301 33.5570848)
,2520,6953053235,-111.5063381,33.5570178,POINT (-111.5063381 33.5570178)
,2521,6953053236,-111.506322,33.5569485,POINT (-111.506322 33.5569485)
,2522,6953053237,-111.5064508,33.5569127,POINT (-111.5064508 33.5569127)
,2523,6953053238,-111.5065822,33.5569552,POINT (-111.5065822 33.5569552)
,2524,6953053239,-111.5067726,33.5569909,POINT (-111.5067726 33.5569909)
,2525,6953053240,-111.5070462,33.5570357,POINT (-111.5070462 33.5570357)
,2526,6953053241,-111.5074137,33.5571519,POINT (-111.5074137 33.5571519)
,2527,6953053242,-111.5079099,33.5572212,POINT (-111.5079099 33.5572212)
,2528,6953053243,-111.5082881,33.557248,POINT (-111.5082881 33.557248)
,2529,6953053244,-111.5086663,33.5573262,POINT (-111.5086663 33.5573262)
,2530,6953053245,-111.5091893,33.5575006,POINT (-111.5091893 33.5575006)
,2531,6953053246,-111.5093878,33.5575564,POINT (-111.5093878 33.5575564)
,2532,6953053247,-111.5095112,33.5576548,POINT (-111.5095112 33.5576548)
,2533,6953053248,-111.5096694,33.5577956,POINT (-111.5096694 33.5577956)
,2534,6953053249,-111.5096936,33.5579431,POINT (-111.5096936 33.5579431)
,2535,6953053250,-111.5096855,33.5581018,POINT (-111.5096855 33.5581018)
,2536,6953053251,-111.5096775,33.5582493,POINT (-111.5096775 33.5582493)
,2537,6953053252,-111.5097177,33.5583142,POINT (-111.5097177 33.5583142)
,2538,6953053253,-111.5097794,33.5582985,POINT (-111.5097794 33.5582985)
,2539,6953053254,-111.5098196,33.5582605,POINT (-111.5098196 33.5582605)
,2540,6953053255,-111.5098867,33.5582561,POINT (-111.5098867 33.5582561)
,2541,6953053256,-111.509943,33.5582985,POINT (-111.509943 33.5582985)
,2542,6953053257,-111.5099967,33.55837,POINT (-111.5099967 33.55837)
,2543,6953053258,-111.5100154,33.558417,POINT (-111.5100154 33.558417)
,2544,6953053259,-111.5100503,33.5584483,POINT (-111.5100503 33.5584483)
,2545,6953053260,-111.5101147,33.5584483,POINT (-111.5101147 33.5584483)
,2546,6953053261,-111.5101925,33.5585109,POINT (-111.5101925 33.5585109)
,2547,6953053262,-111.5102354,33.5585399,POINT (-111.5102354 33.5585399)
,2548,6953053263,-111.5102997,33.558522,POINT (-111.5102997 33.558522)
,2549,6953053264,-111.5104044,33.558493,POINT (-111.5104044 33.558493)
,2550,6953053265,-111.510745,33.558531,POINT (-111.510745 33.558531)
,2551,6953053266,-111.5110132,33.5585734,POINT (-111.5110132 33.5585734)
,2552,6953053267,-111.5111339,33.5585824,POINT (-111.5111339 33.5585824)
,2553,6953053268,-111.5112063,33.5586114,POINT (-111.5112063 33.5586114)
,2554,6953053269,-111.5112734,33.5586494,POINT (-111.5112734 33.5586494)
,2555,6953053270,-111.5113699,33.5586964,POINT (-111.5113699 33.5586964)
,2556,6953053271,-111.5114638,33.5587902,POINT (-111.5114638 33.5587902)
,2557,6953053272,-111.5114746,33.5588729,POINT (-111.5114746 33.5588729)
,2558,6953053273,-111.5114424,33.5589601,POINT (-111.5114424 33.5589601)
,2559,6953053274,-111.5114826,33.5590249,POINT (-111.5114826 33.5590249)
,2560,6953053275,-111.5115818,33.5590763,POINT (-111.5115818 33.5590763)
,2561,6953053276,-111.5115604,33.559121,POINT (-111.5115604 33.559121)
,2562,6953053277,-111.511555,33.5592306,POINT (-111.511555 33.5592306)
,2563,6953053278,-111.5116516,33.5592708,POINT (-111.5116516 33.5592708)
,2564,6953053279,-111.5117776,33.5593803,POINT (-111.5117776 33.5593803)
,2565,6953053280,-111.5118447,33.5594362,POINT (-111.5118447 33.5594362)
,2566,6953053281,-111.5118098,33.5594787,POINT (-111.5118098 33.5594787)
,2567,6953053282,-111.5117615,33.5595614,POINT (-111.5117615 33.5595614)
,2568,6953053283,-111.5118018,33.5596619,POINT (-111.5118018 33.5596619)
,2569,6953053284,-111.511842,33.5597759,POINT (-111.511842 33.5597759)
,2570,6953053285,-111.5119225,33.5598542,POINT (-111.5119225 33.5598542)
,2571,6953053286,-111.512019,33.5598877,POINT (-111.512019 33.5598877)
,2572,6953053287,-111.5121236,33.5600419,POINT (-111.5121236 33.5600419)
,2573,6953053288,-111.5122095,33.560147,POINT (-111.5122095 33.560147)
,2574,6953053289,-111.5124294,33.5602744,POINT (-111.5124294 33.5602744)
,2575,6953053290,-111.5125421,33.5602945,POINT (-111.5125421 33.5602945)
,2576,6953053291,-111.5125957,33.5603571,POINT (-111.5125957 33.5603571)
,2577,6953053292,-111.5126601,33.5604644,POINT (-111.5126601 33.5604644)
,2578,6953053293,-111.5126735,33.5605359,POINT (-111.5126735 33.5605359)
,2579,6953053294,-111.5128237,33.5607706,POINT (-111.5128237 33.5607706)
,2580,6953053295,-111.5129524,33.5608689,POINT (-111.5129524 33.5608689)
,2581,6953053296,-111.5131643,33.5609449,POINT (-111.5131643 33.5609449)
,2582,6953053297,-111.5133923,33.5610857,POINT (-111.5133923 33.5610857)
,2583,6953053298,-111.5136498,33.5612019,POINT (-111.5136498 33.5612019)
,2584,6953053299,-111.5136364,33.5613673,POINT (-111.5136364 33.5613673)
,2585,6953053300,-111.5136525,33.5614388,POINT (-111.5136525 33.5614388)
,2586,6953053301,-111.5136123,33.5615238,POINT (-111.5136123 33.5615238)
,2587,6953053302,-111.5135184,33.5616109,POINT (-111.5135184 33.5616109)
,2588,6953053303,-111.5134621,33.5616534,POINT (-111.5134621 33.5616534)
,2589,6953053304,-111.5133762,33.5617428,POINT (-111.5133762 33.5617428)
,2590,6953053305,-111.5131965,33.5620334,POINT (-111.5131965 33.5620334)
,2591,6953053306,-111.5130302,33.5622144,POINT (-111.5130302 33.5622144)
,2592,6953053307,-111.5129444,33.5622636,POINT (-111.5129444 33.5622636)
,2593,6953053308,-111.5128934,33.5623239,POINT (-111.5128934 33.5623239)
,2594,6953053309,-111.512821,33.5623619,POINT (-111.512821 33.5623619)
,2595,6953053310,-111.5127218,33.5623865,POINT (-111.5127218 33.5623865)
,2596,6953053311,-111.5126011,33.5624089,POINT (-111.5126011 33.5624089)
,2597,6953053312,-111.5125206,33.5624759,POINT (-111.5125206 33.5624759)
,2598,6953053313,-111.5123785,33.5625832,POINT (-111.5123785 33.5625832)
,2599,6953053314,-111.5120673,33.5628358,POINT (-111.5120673 33.5628358)
,2600,6953053315,-111.5119949,33.5628402,POINT (-111.5119949 33.5628402)
,2601,6953053316,-111.5119359,33.5628223,POINT (-111.5119359 33.5628223)
,2602,6953053317,-111.5117884,33.5628425,POINT (-111.5117884 33.5628425)
,2603,6953053318,-111.5117106,33.5628402,POINT (-111.5117106 33.5628402)
,2604,6953053319,-111.5116435,33.5628246,POINT (-111.5116435 33.5628246)
,2605,6953053320,-111.5115577,33.5627843,POINT (-111.5115577 33.5627843)
,2606,6953053321,-111.5114772,33.5628268,POINT (-111.5114772 33.5628268)
,2607,6953053322,-111.5114585,33.5629006,POINT (-111.5114585 33.5629006)
,2608,6953053323,-111.5115121,33.5629207,POINT (-111.5115121 33.5629207)
,2609,6953053324,-111.511496,33.5629877,POINT (-111.511496 33.5629877)
,2610,6953053325,-111.5113995,33.5629833,POINT (-111.5113995 33.5629833)
,2611,6953053326,-111.5113726,33.5630302,POINT (-111.5113726 33.5630302)
,2612,6953053327,-111.5114075,33.5630861,POINT (-111.5114075 33.5630861)
,2613,6953053328,-111.511437,33.5631397,POINT (-111.511437 33.5631397)
,2614,6953053329,-111.5114155,33.5631934,POINT (-111.5114155 33.5631934)
,2615,6953053330,-111.5113297,33.5632269,POINT (-111.5113297 33.5632269)
,2616,6953053331,-111.5112734,33.5632582,POINT (-111.5112734 33.5632582)
,2617,6953053332,-111.5113109,33.5632984,POINT (-111.5113109 33.5632984)
,2618,6953053333,-111.5114048,33.5633722,POINT (-111.5114048 33.5633722)
,2619,6953053334,-111.5113699,33.5634392,POINT (-111.5113699 33.5634392)
,2620,6953053335,-111.5113109,33.5635018,POINT (-111.5113109 33.5635018)
,2621,6953053336,-111.5112975,33.5635398,POINT (-111.5112975 33.5635398)
,2622,6953053337,-111.5113485,33.5635554,POINT (-111.5113485 33.5635554)
,2623,6953053338,-111.5113995,33.5635621,POINT (-111.5113995 33.5635621)
,2624,6953053339,-111.511386,33.5635979,POINT (-111.511386 33.5635979)
,2625,6953053340,-111.5113431,33.5636404,POINT (-111.5113431 33.5636404)
,2626,6953053341,-111.5112895,33.5636918,POINT (-111.5112895 33.5636918)
,2627,6953053342,-111.5112197,33.5637298,POINT (-111.5112197 33.5637298)
,2628,6953053343,-111.5111741,33.5637678,POINT (-111.5111741 33.5637678)
,2629,6953053344,-111.511142,33.5637901,POINT (-111.511142 33.5637901)
,2630,6953053345,-111.5112492,33.5638437,POINT (-111.5112492 33.5638437)
,2631,6953053346,-111.5112278,33.5638482,POINT (-111.5112278 33.5638482)
,2632,6953053347,-111.51115,33.5638303,POINT (-111.51115 33.5638303)
,2633,6953053348,-111.5112063,33.5638437,POINT (-111.5112063 33.5638437)
,2634,6953053349,-111.5112975,33.5638281,POINT (-111.5112975 33.5638281)
,2635,6953053350,-111.5113753,33.5637901,POINT (-111.5113753 33.5637901)
,2636,6953053351,-111.511429,33.5637476,POINT (-111.511429 33.5637476)
,2637,6953053352,-111.5115041,33.5636739,POINT (-111.5115041 33.5636739)
,2638,6953053353,-111.5115899,33.5635934,POINT (-111.5115899 33.5635934)
,2639,6953053354,-111.5116274,33.5635398,POINT (-111.5116274 33.5635398)
,2640,6953053355,-111.5116435,33.5634549,POINT (-111.5116435 33.5634549)
,2641,6953053356,-111.5116516,33.5633967,POINT (-111.5116516 33.5633967)
,2642,6953053357,-111.5116864,33.5633386,POINT (-111.5116864 33.5633386)
,2643,6953053358,-111.5117374,33.5633364,POINT (-111.5117374 33.5633364)
,2644,6953053359,-111.511732,33.5633811,POINT (-111.511732 33.5633811)
,2645,6953053360,-111.5117508,33.5634236,POINT (-111.5117508 33.5634236)
,2646,6953053361,-111.5117723,33.5634593,POINT (-111.5117723 33.5634593)
,2647,6953053362,-111.511834,33.5634303,POINT (-111.511834 33.5634303)
,2648,6953053363,-111.5119466,33.5633364,POINT (-111.5119466 33.5633364)
,2649,6953053364,-111.5120593,33.5633118,POINT (-111.5120593 33.5633118)
,2650,6953053365,-111.5121263,33.5633006,POINT (-111.5121263 33.5633006)
,2651,6953053366,-111.5122041,33.5633096,POINT (-111.5122041 33.5633096)
,2652,6953053367,-111.5122819,33.5633632,POINT (-111.5122819 33.5633632)
,2653,6953053368,-111.5123865,33.5633945,POINT (-111.5123865 33.5633945)
,2654,6953053369,-111.5124643,33.5634079,POINT (-111.5124643 33.5634079)
,2655,6953053370,-111.5126333,33.5634057,POINT (-111.5126333 33.5634057)
,2656,6953053371,-111.5126923,33.5633543,POINT (-111.5126923 33.5633543)
,2657,6953053372,-111.5128237,33.5633096,POINT (-111.5128237 33.5633096)
,2658,6953053373,-111.5128478,33.5632626,POINT (-111.5128478 33.5632626)
,2659,6953053374,-111.5128988,33.5632179,POINT (-111.5128988 33.5632179)
,2660,6953053375,-111.5129766,33.5632068,POINT (-111.5129766 33.5632068)
,2661,6953053376,-111.5130517,33.5632358,POINT (-111.5130517 33.5632358)
,2662,6953053377,-111.5131804,33.5632403,POINT (-111.5131804 33.5632403)
,2663,6953053378,-111.5132394,33.5632001,POINT (-111.5132394 33.5632001)
,2664,6953053379,-111.5132877,33.5631554,POINT (-111.5132877 33.5631554)
,2665,6953053380,-111.5134272,33.5631464,POINT (-111.5134272 33.5631464)
,2666,6953053381,-111.5135264,33.5631576,POINT (-111.5135264 33.5631576)
,2667,6953053382,-111.513513,33.5632068,POINT (-111.513513 33.5632068)
,2668,6953053383,-111.5134165,33.5632649,POINT (-111.5134165 33.5632649)
,2669,6953053384,-111.5133655,33.5633073,POINT (-111.5133655 33.5633073)
,2670,6953053385,-111.5132904,33.5634236,POINT (-111.5132904 33.5634236)
,2671,6953053386,-111.513277,33.5634973,POINT (-111.513277 33.5634973)
,2672,6953053387,-111.5132287,33.5635621,POINT (-111.5132287 33.5635621)
,2673,6953053388,-111.5131831,33.5636649,POINT (-111.5131831 33.5636649)
,2674,6953053389,-111.5132287,33.5637566,POINT (-111.5132287 33.5637566)
,2675,6953053390,-111.5132904,33.5638303,POINT (-111.5132904 33.5638303)
,2676,6953053391,-111.5133736,33.5638415,POINT (-111.5133736 33.5638415)
,2677,6953053392,-111.5134943,33.5638884,POINT (-111.5134943 33.5638884)
,2678,6953053393,-111.5135264,33.5639734,POINT (-111.5135264 33.5639734)
,2679,6953053394,-111.5135372,33.564065,POINT (-111.5135372 33.564065)
,2680,6953053395,-111.5135881,33.5641544,POINT (-111.5135881 33.5641544)
,2681,6953053396,-111.5136981,33.5641566,POINT (-111.5136981 33.5641566)
,2682,6953053397,-111.5138161,33.564141,POINT (-111.5138161 33.564141)
,2683,6953053398,-111.5140951,33.5642483,POINT (-111.5140951 33.5642483)
,2684,6953053399,-111.5141407,33.5643287,POINT (-111.5141407 33.5643287)
,2685,6953053400,-111.5140978,33.5644226,POINT (-111.5140978 33.5644226)
,2686,6953053401,-111.5140361,33.564512,POINT (-111.5140361 33.564512)
,2687,6953053402,-111.5140602,33.5645612,POINT (-111.5140602 33.5645612)
,2688,6953053403,-111.5141353,33.5645589,POINT (-111.5141353 33.5645589)
,2689,6953053404,-111.5142372,33.5645299,POINT (-111.5142372 33.5645299)
,2690,6953053405,-111.5143231,33.5645142,POINT (-111.5143231 33.5645142)
,2691,6953053406,-111.514433,33.5644874,POINT (-111.514433 33.5644874)
,2692,6953053407,-111.5145376,33.5644651,POINT (-111.5145376 33.5644651)
,2693,6953053408,-111.5146637,33.564474,POINT (-111.5146637 33.564474)
,2694,6953053409,-111.5148756,33.5646148,POINT (-111.5148756 33.5646148)
,2695,6953053410,-111.5148649,33.5646618,POINT (-111.5148649 33.5646618)
,2696,6953053411,-111.5147871,33.5647065,POINT (-111.5147871 33.5647065)
,2697,6953053412,-111.5146825,33.5647668,POINT (-111.5146825 33.5647668)
,2698,6953053413,-111.5145752,33.564845,POINT (-111.5145752 33.564845)
,2699,6953053414,-111.5145162,33.5649277,POINT (-111.5145162 33.5649277)
,2700,6953053415,-111.5143955,33.5651914,POINT (-111.5143955 33.5651914)
,2701,6953053416,-111.5143713,33.565263,POINT (-111.5143713 33.565263)
,2702,6953053417,-111.5143847,33.5653389,POINT (-111.5143847 33.5653389)
,2703,6953053418,-111.5145323,33.5654082,POINT (-111.5145323 33.5654082)
,2704,6953053419,-111.5146396,33.5654485,POINT (-111.5146396 33.5654485)
,2705,6953053420,-111.5147656,33.5653635,POINT (-111.5147656 33.5653635)
,2706,6953053421,-111.5148836,33.5652697,POINT (-111.5148836 33.5652697)
,2707,6953053422,-111.5149668,33.5652361,POINT (-111.5149668 33.5652361)
,2708,6953053423,-111.5150473,33.5652317,POINT (-111.5150473 33.5652317)
,2709,6953053424,-111.5151384,33.5652831,POINT (-111.5151384 33.5652831)
,2710,6953053425,-111.5152136,33.5653434,POINT (-111.5152136 33.5653434)
,2711,6953053426,-111.515286,33.5653904,POINT (-111.515286 33.5653904)
,2712,6953053427,-111.5153718,33.565406,POINT (-111.5153718 33.565406)
,2713,6953053428,-111.515522,33.565406,POINT (-111.515522 33.565406)
,2714,6953053429,-111.5156695,33.5654127,POINT (-111.5156695 33.5654127)
,2715,6953053430,-111.5158305,33.5654865,POINT (-111.5158305 33.5654865)
,2716,6953053431,-111.5159109,33.5655446,POINT (-111.5159109 33.5655446)
,2717,6953053432,-111.515986,33.5655982,POINT (-111.515986 33.5655982)
,2718,6953053433,-111.5160772,33.5655915,POINT (-111.5160772 33.5655915)
,2719,6953053434,-111.5161899,33.5655781,POINT (-111.5161899 33.5655781)
,2720,6953053435,-111.5163669,33.5656004,POINT (-111.5163669 33.5656004)
,2721,6953053436,-111.5165627,33.5656653,POINT (-111.5165627 33.5656653)
,2722,6953053437,-111.5166485,33.5657502,POINT (-111.5166485 33.5657502)
,2723,6953053438,-111.5167102,33.5657748,POINT (-111.5167102 33.5657748)
,2724,6953053439,-111.5167773,33.565815,POINT (-111.5167773 33.565815)
,2725,6953053440,-111.5167987,33.5658865,POINT (-111.5167987 33.5658865)
,2726,6953053441,-111.5168417,33.5660631,POINT (-111.5168417 33.5660631)
,2727,6953053442,-111.5168792,33.5661167,POINT (-111.5168792 33.5661167)
,2728,6953053443,-111.5169382,33.5662061,POINT (-111.5169382 33.5662061)
,2729,6953053444,-111.5170428,33.5662173,POINT (-111.5170428 33.5662173)
,2730,6953053445,-111.5170804,33.5662396,POINT (-111.5170804 33.5662396)
,2731,6953053446,-111.5170616,33.5663268,POINT (-111.5170616 33.5663268)
,2732,6953053447,-111.5170401,33.566414,POINT (-111.5170401 33.566414)
,2733,6953053448,-111.5169838,33.5664564,POINT (-111.5169838 33.5664564)
,2734,6953053449,-111.5169677,33.5665212,POINT (-111.5169677 33.5665212)
,2735,6953053450,-111.5169999,33.5665905,POINT (-111.5169999 33.5665905)
,2736,6953053451,-111.5169999,33.566709,POINT (-111.5169999 33.566709)
